Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,OperatingSystems,Browser,Region,TrafficType,Weekend,Revenue,Month_Dec,Month_Feb,Month_Jul,Month_June,Month_Mar,Month_May,Month_Nov,Month_Oct,Month_Sep,VisitorType_Other,VisitorType_Returning_Visitor,TotalDuration,BounceExitRatio,ProductBrowsingIntensity
8,133.35,2,383.8,14,552.48,0.005263158,0.016140351,20.33155364,0.0,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1069.63,0.3070624399698699,0.025340237944834303
9,570.2666667,0,0.0,11,259.5533333,0.011111111,0.05,6.80128988,0.0,3,2,3,2,0,0,0,0,0,0,0,0,0,1,0,0,1,829.8199999999999,0.21786492156862744,0.04238033655668503
15,238.6838095,0,0.0,33,799.1049417,0.004347826,0.017574237,19.03293603,0.0,3,2,3,2,1,0,0,0,0,0,0,0,0,0,1,0,1,1037.7887512,0.23407830965008145,0.04129615145871215
6,144.8333333,0,0.0,23,1007.233333,0.0,0.027586207,19.57059225,0.0,2,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1152.0666663,0.0,0.02283480541364747
2,40.8,0,0.0,45,1668.125238,0.004444444,0.024107744,47.57360345,0.0,1,1,4,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1708.925238,0.1770148684007611,0.02697637563326907
0,0.0,0,0.0,7,189.2,0.0,0.014285714,78.56959864,0.0,3,2,3,2,0,1,0,0,0,0,0,0,0,0,1,0,1,189.2,0.0,0.036997690287049224
9,122.2,0,0.0,51,2303.96,0.019496855,0.036855346,0.0,0.0,2,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2426.16,0.5150357098836186,0.022135791361051683
0,0.0,0,0.0,8,158.42,0.0,0.05,0.0,0.0,2,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,158.42,0.0,0.05049835564729424
2,25.2,4,86.6,21,1702.5,0.016666667,0.037179487,0.0,0.0,2,2,7,3,1,0,0,0,0,0,0,0,0,1,0,0,1,1814.3,0.4365345977540243,0.012334794517007626
0,0.0,0,0.0,2,11.0,0.0,0.1,0.0,0.0,2,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,11.0,0.0,0.181801654395055
2,73.75,0,0.0,20,546.669697,0.0,0.004393939,0.0,0.0,2,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,620.419697,0.0,0.036585096127806534
2,68.6,0,0.0,10,279.7666667,0.0,0.033333333,0.0,0.0,1,2,7,4,0,0,0,0,0,0,0,0,0,1,0,0,0,348.3666667,0.0,0.0357439446736466
1,19.4,0,0.0,18,1077.373333,0.034126984,0.035714286,18.22752549,0.0,3,2,9,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1096.773333,0.9295287398480254,0.016707284969262395
10,242.6333333,4,23.0,47,1534.815256,0.022807018,0.036908939,5.194081873,0.0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,1,1800.4485893,0.6016263868529793,0.030622558118123033
3,17.94545455,1,6.0,18,268.4525974,0.0,0.014267677,0.0,0.0,2,2,1,2,0,1,0,0,0,0,0,0,0,1,0,0,1,292.39805195,0.0,0.06705069395356146
0,0.0,0,0.0,7,116.8,0.028571429,0.114285714,0.0,0.0,2,2,6,13,0,0,0,0,1,0,0,0,0,0,0,0,1,116.8,0.24783147892895038,0.05993099374149194
6,80.5,1,10.06666667,23,477.7,0.0,0.007142857,0.0,0.0,4,2,7,2,1,0,0,0,1,0,0,0,0,0,0,0,0,568.26666667,0.0,0.0481472720383671
4,158.2,0,0.0,62,4402.25,0.0,0.001041667,246.7585902,0.0,4,1,8,2,0,0,0,0,0,0,0,0,0,1,0,0,0,4560.45,0.0,0.01408370399597842
0,0.0,0,0.0,5,334.4,0.0,0.025,0.0,0.0,3,2,6,1,0,0,0,0,0,0,0,0,0,0,1,0,1,334.4,0.0,0.014952108396805035
3,180.8,0,0.0,10,408.4666667,0.0,0.0,0.0,0.0,4,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,589.2666667000001,0.0,0.024481741922903588
7,2720.5,3,353.4,68,5943.547619,0.032236842,0.038623482,0.0,0.0,3,2,1,13,0,0,0,0,1,0,0,0,0,0,0,0,1,9017.447619,0.8135792306188537,0.011440976487114356
2,154.6,2,69.6,20,479.1,0.0,0.009375,0.0,0.0,3,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,703.3,0.0,0.04174485129440347
1,125.0,0,0.0,24,677.3333333,0.0,0.032,0.0,0.0,3,2,8,1,0,0,0,0,0,0,0,0,1,0,0,0,1,802.3333333,0.0,0.03543301855535809
2,75.6,1,11.0,28,2074.929524,0.0,0.016935484,0.0,0.0,2,4,3,2,0,0,0,0,0,0,0,0,0,1,0,0,1,2161.529524,0.0,0.013494427729571535
2,10.3,0,0.0,142,4204.433333,0.009722222,0.021345899,0.770991864,0.0,2,2,4,13,0,0,0,0,1,0,0,0,0,0,0,0,1,4214.733333,0.43507857974297653,0.03377386557936282
4,124.6,0,0.0,4,71.0,0.0,0.028571429,0.0,0.0,3,3,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,195.6,0.0,0.056337234686835394
12,139.3666667,0,0.0,13,139.4333333,0.0,0.007017544,47.30370179,0.0,3,2,1,5,1,0,0,0,0,0,0,0,0,1,0,0,0,278.79999999999995,0.0,0.09323385203864995
1,12.06666667,0,0.0,45,591.2640602,0.0,0.013028631,0.0,0.0,2,2,1,2,0,1,0,0,0,0,0,0,0,0,1,0,1,603.33072687,0.0,0.07610799796757549
0,0.0,0,0.0,43,3747.833333,0.020930233,0.051162791,0.0,0.0,2,2,3,13,0,0,0,0,1,0,0,0,0,0,0,0,1,3747.833333,0.40124833427720535,0.01147329262165655
0,0.0,0,0.0,10,274.3,0.0,0.06,0.0,0.0,2,2,4,3,0,0,0,0,0,1,0,0,0,0,0,0,1,274.3,0.0,0.03645630165402241
0,0.0,0,0.0,21,1280.02,0.0,0.019047619,7.232201859,0.0,2,2,1,20,0,1,0,0,0,0,0,0,1,0,0,0,1,1280.02,0.0,0.016405980839376853
3,45.8,0,0.0,63,2435.697531,0.00952381,0.017460317,0.0,0.0,3,2,4,3,0,0,0,0,1,0,0,0,0,0,0,0,1,2481.497531,0.5159071753751574,0.025865269941323456
1,15.2,0,0.0,81,4536.308139,0.032304527,0.054759418,0.0,0.0,3,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,4551.508139,0.5793555269891806,0.01785592593406364
0,0.0,0,0.0,15,203.35,0.025,0.066666667,0.0,0.0,2,2,3,3,0,0,0,0,0,0,0,0,0,0,1,0,1,203.35,0.369458126258827,0.07376408279280652
4,133.8,2,54.4,13,421.7857143,0.0,0.023529412,0.0,0.0,1,1,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,609.9857143,0.0,0.030821264774958324
0,0.0,0,0.0,31,485.6333333,0.019354839,0.038709677,0.0,0.0,2,2,1,4,0,0,0,0,1,0,0,0,0,0,0,0,1,485.6333333,0.4874086233438766,0.06383403699929467
1,21.2,0,0.0,21,836.1,0.0,0.004545455,0.0,0.0,2,4,9,4,0,0,0,0,0,0,0,0,0,1,0,0,0,857.3000000000001,0.0,0.02511658280518741
0,0.0,0,0.0,30,1500.213333,0.0,0.003333333,0.0,0.0,2,6,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1500.213333,0.0,0.01999714263495175
0,0.0,0,0.0,3,845.3,0.0,0.033333333,0.0,0.0,1,2,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,845.3,0.0,0.0035490316467151942
0,0.0,0,0.0,8,194.4,0.0,0.025,0.0,0.0,2,10,6,4,0,0,0,0,0,0,0,0,0,0,0,0,1,194.4,0.0,0.041152051686976915
0,0.0,0,0.0,2,58.6,0.0,0.05,0.0,0.0,1,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,58.6,0.0,0.03412911042473678
0,0.0,2,842.3,26,1911.711111,0.015384615,0.036666667,8.018832458,0.0,3,2,1,2,1,1,0,0,1,0,0,0,0,0,0,0,1,2754.011111,0.40844110258016725,0.013600374162195178
0,0.0,0,0.0,14,253.1,0.057142857,0.078571429,0.0,0.0,1,1,2,3,0,0,0,0,0,1,0,0,0,0,0,0,1,253.1,0.7181328489149038,0.05531388655121868
0,0.0,0,0.0,3,36.6,0.0,0.033333333,0.0,0.0,2,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,36.6,0.0,0.08196497363460015
0,0.0,0,0.0,0,0.0,0.18,0.181818182,0.0,0.0,2,2,7,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.9845847827105074,0.0
0,0.0,0,0.0,22,821.8933333,0.001515152,0.042424242,0.0,0.0,2,4,6,1,0,0,0,0,1,0,0,0,0,0,0,0,1,821.8933333,0.03489184681680799,0.026767431175328194
2,23.0,1,80.6,53,1693.73,0.034545455,0.054839161,0.0,0.0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1797.33,0.6186599938347929,0.0312918639382523
0,0.0,1,426.2,10,157.0666667,0.0,0.016666667,32.73061637,0.0,2,2,3,2,0,1,0,0,1,0,0,0,0,0,0,0,1,583.2666667,0.0,0.06366682723504162
0,0.0,0,0.0,31,804.0430818,0.0,0.002090109,0.0,0.0,3,2,1,3,0,0,0,0,0,1,0,0,0,0,0,0,1,804.0430818,0.0,0.038555100027104015
9,115.4,0,0.0,29,1514.703333,0.005,0.011342593,4.702065533,0.0,3,2,8,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1630.103333,0.4051012619471452,0.019145650651545342
9,211.0,1,52.4,22,501.0714286,0.0,0.034666667,0.0,0.0,1,2,1,4,1,1,0,0,0,0,0,0,0,0,0,0,1,764.4714286,0.0,0.04390582826811717
1,28.2,1,36.2,130,9447.578514,0.012661499,0.025758194,0.0,0.0,1,2,5,1,0,0,0,0,0,0,0,0,0,0,1,0,1,9511.978514,0.4731821213344966,0.013760138224542915
2,40.9,0,0.0,9,437.4,0.018181818,0.027272727,0.0,0.0,3,2,1,5,1,0,0,0,1,0,0,0,0,0,0,0,1,478.29999999999995,0.6430868164927989,0.02057608464543977
10,275.3333333,1,6.0,19,719.8833333,0.0,0.018518519,0.0,0.0,2,2,5,5,1,1,0,0,0,0,0,0,0,0,1,0,1,1001.2166666,0.0,0.026393128897391996
2,35.2,0,0.0,15,521.8666667,0.0,0.00625,0.0,0.0,2,2,9,2,0,0,0,0,0,1,0,0,0,0,0,0,0,557.0666667,0.0,0.02874291886073654
0,0.0,0,0.0,8,55.3,0.0,0.025,0.0,0.0,1,1,3,3,0,0,0,0,1,0,0,0,0,0,0,0,1,55.3,0.0,0.14466284515650712
8,246.5333333,0,0.0,79,2150.433333,0.007228916,0.020883534,17.35448787,0.0,1,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,1,2396.9666663,0.3303358589156578,0.03673676465618446
4,245.8,1,0.0,28,707.9116667,0.0,0.017241379,0.0,0.0,1,1,3,2,0,0,0,0,0,0,0,0,0,0,1,0,1,953.7116667,0.0,0.039552901533072685
0,0.0,0,0.0,3,96.7,0.0,0.0,0.0,0.0,1,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,96.7,0.0,0.03102346407999917
16,391.6833333,0,0.0,24,443.75,0.0,0.006451613,0.0,0.0,2,10,7,3,0,0,0,0,0,0,0,0,0,0,0,0,1,835.4333333,0.0,0.05408438516194893
4,43.46666667,0,0.0,4,27.26666667,0.0,0.028571429,0.0,0.0,1,1,1,5,0,1,0,0,0,0,0,0,0,0,1,0,0,70.73333334,0.0,0.14669388651434617
8,452.5,0,0.0,30,643.4333333,0.0,0.019047619,0.0,0.0,1,1,9,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1095.9333333,0.0,0.04662480450201988
7,123.2,0,0.0,16,283.7214286,0.014473684,0.022222222,0.0,0.0,3,2,3,13,0,0,0,0,1,0,0,0,0,0,0,0,1,406.9214286,0.6232686949595091,0.05639314480335729
0,0.0,0,0.0,25,883.9761905,0.02,0.029333333,0.0,0.0,3,2,3,4,1,0,0,0,0,0,0,0,0,0,1,0,1,883.9761905,0.6593406665861612,0.02828127271684393
2,35.3,0,0.0,3,18.1,0.033333333,0.061111111,0.0,0.0,3,2,3,3,1,1,0,0,1,0,0,0,0,0,0,0,1,53.4,0.5366726252892176,0.16573669962985468
0,0.0,0,0.0,29,1970.0,0.0,0.0,100.7256048,0.0,4,1,5,2,0,1,0,0,0,0,0,0,0,1,0,0,1,1970.0,0.0,0.014720804710251416
0,0.0,0,0.0,4,52.3,0.0,0.1,0.0,0.0,2,2,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1,52.3,0.0,0.07648037322422134
4,96.8,1,535.0,9,1888.2,0.0,0.027272727,0.0,0.0,2,2,9,2,0,0,0,0,0,0,0,0,1,0,0,0,1,2520.0,0.0,0.004766441708271524
4,103.0,0,0.0,32,1092.183333,0.0,0.00625,0.0,0.0,2,2,6,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1195.183333,0.0,0.02929908352750561
2,15.2,0,0.0,22,244.2,0.027272727,0.063636364,0.0,0.0,2,2,7,1,1,0,0,0,0,0,0,0,0,0,0,0,1,259.4,0.4219409216768443,0.09008972117231298
4,71.7,0,0.0,8,74.6,0.109090909,0.127272727,0.0,0.0,3,2,6,13,0,0,0,0,1,0,0,0,0,0,0,0,1,146.3,0.8504606672936796,0.10723716840256833
6,631.1073171,3,7.6,28,2104.573984,0.007189542,0.034273974,35.51518951,0.0,2,2,5,6,0,0,0,0,0,0,0,0,1,0,0,0,1,2743.2813011000003,0.20382001755742066,0.013304348960179409
7,94.84,0,0.0,43,1487.229317,0.004545455,0.019638695,0.0,0.0,2,4,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1582.069317,0.22023945796960515,0.02891280490216096
11,196.15,0,0.0,141,2623.580864,0.0,0.004244028,12.50786523,0.0,2,2,6,2,0,0,0,0,0,0,0,0,1,0,0,0,1,2819.730864,0.0,0.05374332012839375
0,0.0,0,0.0,32,875.9333333,0.031770833,0.072395833,0.0,0.0,1,1,3,3,0,0,0,0,0,0,0,0,0,1,0,0,1,875.9333333,0.4328697107368479,0.03653241890798254
1,215.6,2,8.0,27,2968.9,0.021428571,0.036904762,0.0,0.0,3,2,6,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3192.5,0.5653266204388778,0.009094274278596692
6,88.28,0,0.0,17,310.9714286,0.031578947,0.035247209,0.0,0.0,3,2,1,13,0,0,0,0,0,0,0,0,0,1,0,0,1,399.25142860000005,0.8712104427129824,0.054667225890520636
5,271.75,1,0.0,40,675.2020988,0.015,0.019412202,0.0,0.0,2,2,3,2,0,0,0,0,0,0,0,0,0,1,0,0,1,946.9520988,0.7348545737495641,0.0592414342752421
0,0.0,2,32.2,41,1321.322222,0.0,0.021428571,3.979543638,0.0,4,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1353.522222,0.0,0.031029500819595827
1,8.1,0,0.0,16,2227.8,0.0,0.021428571,0.0,0.0,2,2,1,5,0,1,0,0,0,0,0,0,0,0,1,0,0,2235.9,0.0,0.007181970023354868
3,195.4,2,294.6,93,6412.233333,0.0,0.026687598,0.0,0.0,2,2,9,2,0,1,0,0,0,0,0,0,0,0,1,0,1,6902.233333,0.0,0.014503524851140214
3,36.2,0,0.0,2,4.0,0.0,0.04,27.79373861,0.0,2,2,6,2,1,0,0,0,0,0,0,0,0,1,0,0,0,40.2,0.0,0.4998750312421894
4,71.33333333,0,0.0,21,295.3333333,0.016666667,0.058333333,0.0,0.0,2,10,3,2,1,1,0,0,1,0,0,0,0,0,0,0,1,366.66666663,0.2808988836005555,0.07110585405140907
0,0.0,3,44.0,52,1216.364286,0.050909091,0.073225108,0.0,0.0,3,2,1,13,1,0,0,0,0,0,0,0,0,0,1,0,1,1260.364286,0.6858742596912085,0.04275031571395897
0,0.0,0,0.0,35,1608.7,0.0,0.002857143,0.0,0.0,2,4,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1608.7,0.0,0.02175668443048149
0,0.0,0,0.0,24,1476.021429,0.013043478,0.024378882,0.0,0.0,2,2,8,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1476.021429,0.5139500628908712,0.016259915519210584
0,0.0,0,0.0,6,1156.5,0.0,0.033333333,0.0,0.0,2,2,1,20,0,0,0,0,0,0,0,0,1,0,0,0,1,1156.5,0.0,0.00518806295887336
3,25.6,0,0.0,10,327.7733333,0.0,0.013095238,11.78466261,0.0,1,1,1,5,0,1,0,0,1,0,0,0,0,0,0,0,1,353.3733333,0.0,0.030508795180272285
6,103.9,3,50.2,9,1759.066667,0.011764706,0.024705882,0.0,0.0,1,1,7,5,0,0,0,0,0,0,0,0,0,0,1,0,1,1913.166667,0.4576659147505618,0.005116346669795278
11,603.8,2,102.75,305,5018.328289,0.001607717,0.005625881,0.0,0.0,3,2,6,3,0,0,0,0,0,0,0,0,0,1,0,0,1,5724.878289,0.2426419973434476,0.06077719942940954
0,0.0,0,0.0,3,11.0,0.066666667,0.133333333,0.0,0.0,2,2,1,4,0,0,0,0,0,1,0,0,0,0,0,0,1,11.0,0.4962779193456028,0.2727024815925825
0,0.0,0,0.0,31,631.0857143,0.012903226,0.02078853,0.0,0.0,2,2,8,1,0,0,0,0,0,1,0,0,0,0,0,0,1,631.0857143,0.5922026864593435,0.04912161720023711
1,17.2,0,0.0,4,192.4,0.0,0.01,0.0,0.0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,209.6,0.0,0.020789912734341297
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,2,4,7,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.9950248756218906,1000.0
3,61.4,1,0.0,19,381.6,0.040909091,0.056818182,8.330574815,0.0,1,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,443.0,0.7075471691586567,0.04979022591659875
0,0.0,0,0.0,20,1002.366667,0.0,0.007894737,47.57898514,0.0,2,2,4,2,1,1,0,0,0,0,0,0,0,1,0,0,1,1002.366667,0.0,0.019952758512111902
0,0.0,0,0.0,12,213.2833333,0.016666667,0.041666667,0.0,0.0,3,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,213.2833333,0.39062500476074213,0.05626292289889442
2,61.5,0,0.0,15,1950.386667,0.0,0.007291667,0.0,0.0,2,10,2,4,1,0,0,0,0,0,0,0,1,0,0,0,1,2011.886667,0.0,0.007690778737886677
4,134.1,0,0.0,7,110.3,0.0,0.015151515,0.0,0.0,3,2,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,244.39999999999998,0.0,0.06346270659377522
1,65.4,0,0.0,37,2097.42,0.003603604,0.010990991,0.0,0.0,1,1,5,2,0,0,0,0,1,0,0,0,0,0,0,0,1,2162.82,0.30052595319269276,0.017640712093566335
0,0.0,0,0.0,60,1288.563333,0.0,0.017777778,0.0,0.0,2,4,3,4,0,0,0,0,0,1,0,0,0,0,0,0,1,1288.563333,0.0,0.046563449308199965
2,55.4,0,0.0,20,654.2,0.0,0.00952381,0.0,0.0,4,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,709.6,0.0,0.030571643883149063
0,0.0,0,0.0,2,28.2,0.0,0.1,0.0,0.0,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,28.2,0.0,0.07091947094074678
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,2,2,3,13,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0.9950248756218906,1000.0
0,0.0,0,0.0,45,507.1111111,0.008888889,0.024444444,0.0,0.0,4,2,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,507.1111111,0.349344988634847,0.08873777418249477
11,456.2333333,1,13.0,89,1904.653507,0.01827957,0.027002924,0.0,0.0,1,1,4,3,0,0,0,0,0,0,0,0,0,1,0,0,1,2373.8868403,0.652773617497944,0.04672763468277662
2,95.3,0,0.0,14,262.587619,0.0125,0.004910714,0.0,0.0,1,1,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,357.88761900000003,2.114803727603806,0.05331533427958658
0,0.0,1,37.2,28,761.5,0.006896552,0.032183908,0.0,0.0,2,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,798.7,0.20782820395958188,0.03676948552923765
7,70.5,0,0.0,24,463.6940476,0.013620072,0.045071685,0.0,0.0,2,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,534.1940476,0.29562782433505524,0.05175815468424684
0,0.0,0,0.0,16,196.3333333,0.0125,0.023958333,0.0,0.0,1,1,3,2,1,0,0,0,0,0,0,0,0,1,0,0,1,196.3333333,0.5008347312298462,0.08149364266081728
0,0.0,0,0.0,28,403.8333333,0.017857143,0.029829932,0.0,0.0,1,1,6,4,0,0,0,0,1,0,0,0,0,0,0,0,1,403.8333333,0.5792144789680366,0.06933536277411904
0,0.0,0,0.0,20,799.0619048,0.0125,0.04275,0.0,0.0,1,1,6,4,0,0,0,0,0,1,0,0,0,0,0,0,1,799.0619048,0.2857142857142857,0.02502931856786152
0,0.0,0,0.0,17,472.9,0.0125,0.025,0.0,0.0,3,2,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,472.9,0.4807692307692307,0.03594832745120015
1,10.0,1,36.6,78,1983.225629,0.0025,0.007916667,15.50362136,0.0,3,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,2029.825629,0.2803738212944366,0.03932984705803887
0,0.0,0,0.0,9,311.7,0.0,0.055555556,0.0,0.0,2,2,4,13,0,0,0,0,0,1,0,0,0,0,0,0,1,311.7,0.0,0.028873824594723794
2,11.0,0,0.0,59,779.2628571,0.0,0.007471264,0.0,0.0,4,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,790.2628571,0.0,0.07571248103250444
0,0.0,0,0.0,25,334.3833333,0.0,0.008333333,0.0,0.0,2,2,3,4,0,0,0,0,0,0,0,0,0,0,1,0,1,334.3833333,0.0,0.0747642682696223
1,15.8,3,97.8,32,1213.65,0.005405405,0.024324324,1.273317415,0.0,2,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1327.25,0.21344715855001697,0.0263667232177949
4,68.66666667,0,0.0,14,617.15,0.0,0.004444444,9.253161679,0.0,1,1,6,5,0,1,0,0,0,0,0,0,0,0,1,0,0,685.81666667,0.0,0.022684885870718836
1,30.86666667,3,7.0,15,398.2566667,0.0,0.025,0.0,0.0,1,1,3,2,0,0,0,0,0,0,0,0,1,0,0,0,1,436.12333336999995,0.0,0.037664058357724524
0,0.0,0,0.0,4,271.4666667,0.0,0.021428571,0.0,0.0,3,2,1,6,0,0,0,0,1,0,0,0,0,0,0,0,1,271.4666667,0.0,0.014734719786796621
8,498.9809654,6,433.1,99,2129.989707,0.001869159,0.006805318,129.1013738,0.0,2,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1,3062.0706724,0.23947249810962218,0.04647907602349928
0,0.0,0,0.0,18,476.1777778,0.05,0.066666667,1.718218835,0.0,3,2,5,13,0,0,0,0,0,0,0,0,0,0,0,0,1,476.1777778,0.738916252517654,0.03780092864104957
5,84.34545455,3,106.8,80,4240.036205,0.000169693,0.011635537,1.257695521,0.0,3,2,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,4431.18165955,0.013429820988217598,0.018867758968166882
0,0.0,0,0.0,4,35.33333333,0.05,0.1,0.0,0.0,1,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,35.33333333,0.49504950495049505,0.11320434328398293
1,0.0,0,0.0,53,1170.733333,0.007272727,0.025454545,31.90320066,0.0,2,4,2,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1170.733333,0.27491408376141035,0.04527073180145645
1,32.7,0,0.0,27,687.1966667,0.0,0.019393939,0.0,0.0,3,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,719.8966667000001,0.0,0.03929000534832578
4,438.8,0,0.0,4,599.0,0.0,0.011111111,0.0,0.0,3,2,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1037.8,0.0,0.0066777851789896845
0,0.0,0,0.0,3,0.0,0.2,0.2,0.0,0.0,1,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.9950248756218906,3000.0
9,181.8166667,0,0.0,9,126.9166667,0.0,0.015384615,0.0,0.0,1,1,7,4,0,0,0,0,0,0,0,0,0,0,1,0,1,308.7333334,0.0,0.0709121136088456
0,0.0,0,0.0,7,70.4,0.114285714,0.128571429,0.0,0.0,3,2,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,70.4,0.8820286608091665,0.09943040581809916
0,0.0,0,0.0,5,27.2,0.0,0.04,0.0,0.0,2,2,1,4,0,0,0,0,0,0,0,0,1,0,0,0,1,27.2,0.0,0.18381677144222638
1,49.4,0,0.0,18,213.1714286,0.0,0.003921569,0.0,0.0,2,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,262.5714286,0.0,0.08443868711453052
0,0.0,0,0.0,22,681.58,0.00952381,0.025396825,14.63523974,0.0,1,1,1,3,1,1,0,0,0,0,0,0,1,0,0,0,1,681.58,0.3607937697052581,0.032277895070431835
6,141.0583333,0,0.0,46,1728.866268,0.0,0.019059741,0.0,0.0,2,2,7,4,0,0,0,0,0,1,0,0,0,0,0,0,1,1869.9246013,0.0,0.026607016542810735
5,103.9,1,15.1,199,7959.909524,0.028594771,0.058447712,0.0,0.0,2,2,3,13,0,0,0,0,0,0,0,0,0,0,0,0,1,8078.909524,0.48100709073546855,0.02500028102074681
0,0.0,2,10.0,18,222.3,0.01,0.025,0.0,0.0,2,2,4,1,1,0,0,0,0,1,0,0,0,0,0,0,1,232.3,0.3846153846153846,0.08097129567568297
8,112.27,0,0.0,149,4304.366905,0.01025641,0.027991453,0.0,0.0,2,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,4416.636905,0.3537735759570243,0.034616000139514096
0,0.0,0,0.0,4,145.2,0.0,0.025,0.0,0.0,2,4,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,145.2,0.0,0.027548019641738006
4,227.48,3,432.2,56,4895.26,0.016949153,0.043785311,5.763678818,0.0,2,4,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,5554.9400000000005,0.37845339513216736,0.01143963519003379
0,0.0,0,0.0,5,186.0666667,0.146666667,0.15952381,0.0,0.0,3,2,1,13,0,0,0,0,0,1,0,0,0,0,0,0,1,186.0666667,0.9136754665865457,0.026871944431170747
2,37.2,0,0.0,22,295.0333333,0.0,0.008333333,0.0,0.0,2,4,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,332.23333329999997,0.0,0.07456759270667568
2,267.8,0,0.0,6,616.5,0.028571429,0.038095238,0.0,0.0,3,2,3,4,0,0,0,0,0,0,0,0,0,0,1,0,1,884.3,0.7308160906962633,0.009732344310877031
3,107.8,0,0.0,11,362.6,0.0,0.004761905,0.0,0.0,2,2,2,4,0,0,0,0,0,0,0,0,0,0,1,0,1,470.40000000000003,0.0,0.03033637524441466
12,232.3404762,1,19.2,22,504.0285714,0.0,0.003763441,0.0,0.0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,755.5690476,0.0,0.04364823266002524
3,50.94615385,1,42.4,38,1323.093695,0.007738095,0.012865853,5.62486136,0.0,3,2,8,2,1,0,0,0,0,0,0,0,0,0,1,0,1,1416.43984885,0.5580684433911134,0.028720544450524004
14,603.9,2,52.4,46,1760.657143,0.01010929,0.0254213,2.006032937,0.0,1,1,6,4,1,0,0,0,0,0,0,0,0,0,1,0,1,2416.9571429999996,0.3826189475915265,0.026126593730240115
